"board_time";"server_time";"steering";"odometer_speed";"tie";"fixpoint_hall";"fixpoint_odometer_steps";"fixpoint_tie_steps";"fixpoint_time";"wifi";"battery"
"3412225338853";"1706112887551";"2814.0";"353.0";"185.0";"0.0";"1756";"857";"21304";"-43.0";"3703"
"3412225338753";"1706112887540";"2842.0";"353.0";"148.0";"0.0";"1747";"852";"21204";"-45.0";"3725"
"3412225338653";"1706112887339";"3703.0";"353.0";"111.0";"0.0";"1738";"848";"21104";"-45.0";"2867"
"3412225338553";"1706112887253";"2860.0";"314.0";"111.0";"0.0";"1729";"845";"21004";"-46.0";"3703"
"3412225338453";"1706112887233";"2858.0";"314.0";"148.0";"0.0";"1721";"842";"20904";"-46.0";"3704"
"3412225338353";"1706112887046";"2857.0";"353.0";"111.0";"0.0";"1713";"838";"20804";"-45.0";"3720"
"3412225338253";"1706112886946";"2860.0";"314.0";"74.0";"0.0";"1704";"835";"20704";"-47.0";"3706"
"3412225338153";"1706112886852";"2857.0";"353.0";"185.0";"0.0";"1696";"833";"20604";"-47.0";"3708"
"3412225338053";"1706112886763";"2852.0";"314.0";"148.0";"0.0";"1687";"828";"20504";"-47.0";"3704"
"3412225337953";"1706112886721";"2833.0";"314.0";"148.0";"0.0";"1679";"824";"20404";"-48.0";"3711"
"3412225337853";"1706112886546";"2845.0";"353.0";"148.0";"0.0";"1671";"820";"20304";"-50.0";"3701"
"3412225337753";"1706112886516";"2875.0";"353.0";"148.0";"0.0";"1662";"816";"20204";"-47.0";"3724"
"3412225337653";"1706112886340";"3702.0";"314.0";"148.0";"0.0";"1653";"812";"20104";"-45.0";"2863"
"3412225337553";"1706112886240";"2864.0";"353.0";"185.0";"0.0";"1645";"808";"20004";"-47.0";"2864"
"3412225337453";"1706112886148";"2857.0";"353.0";"185.0";"0.0";"1636";"803";"19904";"-48.0";"3708"
"3412225337353";"1706112886048";"2868.0";"314.0";"148.0";"0.0";"1627";"798";"19804";"-47.0";"3705"
"3412225337253";"1706112885949";"2877.0";"314.0";"148.0";"0.0";"1619";"794";"19704";"-47.0";"3703"
"3412225337153";"1706112885887";"2883.0";"314.0";"148.0";"0.0";"1611";"790";"19604";"-47.0";"3705"
