"board_time";"server_time";"steering";"odometer_speed";"tie";"fixpoint_hall";"fixpoint_odometer_steps";"fixpoint_tie_steps";"fixpoint_time";"wifi";"battery"
"3412228197538";"1706114662142";"2884.0";"353.0";"148.0";"0.0";"1729";"854";"21204";"-49.0";"3614"
"3412228197438";"1706114661952";"2875.0";"353.0";"185.0";"0.0";"1720";"850";"21104";"-52.0";"3598"
"3412228197338";"1706114661938";"2879.0";"314.0";"148.0";"0.0";"1711";"845";"21004";"-52.0";"3597"
"3412228197238";"1706114661741";"2865.0";"353.0";"185.0";"0.0";"1703";"841";"20904";"-50.0";"3594"
"3412228197138";"1706114661643";"2855.0";"314.0";"37.0";"0.0";"1694";"836";"20804";"-48.0";"3598"
"3412228197038";"1706114661552";"2825.0";"314.0";"37.0";"0.0";"1686";"835";"20704";"-50.0";"3598"
"3412228196938";"1706114661528";"2836.0";"353.0";"111.0";"0.0";"1678";"834";"20604";"-52.0";"3609"
"3412228196838";"1706114661342";"2816.0";"314.0";"148.0";"0.0";"1669";"831";"20504";"-53.0";"3595"
"3412228196738";"1706114661246";"2763.0";"314.0";"185.0";"0.0";"1661";"827";"20404";"-52.0";"3607"
"3412228196638";"1706114661221";"2773.0";"314.0";"185.0";"0.0";"1653";"822";"20304";"-50.0";"3610"
"3412228196538";"1706114661041";"2751.0";"314.0";"148.0";"0.0";"1645";"817";"20204";"-50.0";"3599"
"3412228196438";"1706114660946";"2812.0";"314.0";"148.0";"0.0";"1637";"813";"20104";"-49.0";"3593"
"3412228196338";"1706114660914";"2852.0";"314.0";"148.0";"0.0";"1629";"809";"20004";"-51.0";"3617"
"3412228196238";"1706114660759";"2857.0";"274.0";"148.0";"0.0";"1621";"805";"19904";"-49.0";"3613"
"3412228196138";"1706114660641";"2865.0";"314.0";"148.0";"0.0";"1614";"801";"19804";"-48.0";"3599"
"3412228196038";"1706114660606";"2870.0";"314.0";"148.0";"0.0";"1606";"797";"19704";"-49.0";"3613"
"3412228195938";"1706114660440";"2867.0";"353.0";"148.0";"0.0";"1598";"793";"19604";"-49.0";"3600"
"3412228195838";"1706114660414";"2869.0";"314.0";"148.0";"0.0";"1589";"789";"19504";"-48.0";"3606"
"3412228195738";"1706114660407";"2840.0";"353.0";"148.0";"0.0";"1581";"785";"19404";"-47.0";"3589"
"3412228195638";"1706114660285";"2814.0";"353.0";"148.0";"0.0";"1572";"781";"19304";"-47.0";"3630"
"3412228195538";"1706114660043";"2800.0";"314.0";"185.0";"0.0";"1563";"777";"19204";"-51.0";"3637"
"3412228195438";"1706114660036";"2802.0";"314.0";"148.0";"0.0";"1555";"772";"19104";"-50.0";"3566"
"3412228195338";"1706114660001";"2840.0";"314.0";"74.0";"0.0";"1547";"768";"19004";"-50.0";"3584"
"3412228195138";"1706114659736";"2826.0";"353.0";"111.0";"0.0";"1531";"766";"18804";"-54.0";"3600"
"3412228194738";"1706114659275";"2768.0";"353.0";"111.0";"0.0";"1498";"752";"18404";"-52.0";"3604"
"3412228194638";"1706114659158";"2717.0";"314.0";"148.0";"0.0";"1489";"749";"18304";"-55.0";"3594"
"3412228194538";"1706114659070";"2711.0";"353.0";"148.0";"0.0";"1481";"745";"18204";"-57.0";"3606"
"3412228194438";"1706114658941";"2765.0";"353.0";"222.0";"0.0";"1472";"741";"18104";"-57.0";"3599"
