"board_time";"server_time";"steering";"odometer_speed";"tie";"fixpoint_hall";"fixpoint_odometer_steps";"fixpoint_tie_steps";"fixpoint_time";"wifi";"battery"
"3412228087818";"1706114552393";"2780.0";"353.0";"185.0";"0.0";"1460";"733";"17704";"-58.0";"3599"
"3412228087718";"1706114552236";"2771.0";"314.0";"148.0";"0.0";"1451";"728";"17604";"-60.0";"3603"
"3412228087617";"1706114552229";"2795.0";"353.0";"185.0";"0.0";"1443";"724";"17503";"-59.0";"3596"
"3412228087517";"1706114552086";"2791.0";"314.0";"185.0";"0.0";"1434";"719";"17403";"-59.0";"3600"
"3412228087417";"1706114551939";"3605.0";"353.0";"74.0";"0.0";"1426";"714";"17303";"-58.0";"2732"
"3412228087317";"1706114551922";"2741.0";"353.0";"37.0";"0.0";"1417";"712";"17203";"-55.0";"2741"
"3412228087217";"1706114551779";"2758.0";"314.0";"111.0";"0.0";"1408";"711";"17103";"-55.0";"3597"
"3412228087117";"1706114551627";"2862.0";"353.0";"148.0";"0.0";"1400";"708";"17003";"-54.0";"3604"
"3412228087017";"1706114551614";"2946.0";"314.0";"148.0";"0.0";"1391";"704";"16903";"-55.0";"3602"
"3412228086917";"1706114551478";"3062.0";"314.0";"185.0";"0.0";"1383";"700";"16803";"-55.0";"3596"
"3412228086817";"1706114551472";"3161.0";"353.0";"148.0";"0.0";"1375";"695";"16703";"-57.0";"3592"
"3412228086717";"1706114551327";"3250.0";"314.0";"148.0";"0.0";"1366";"691";"16603";"-54.0";"3592"
"3412228086517";"1706114551023";"3300.0";"314.0";"148.0";"0.0";"1351";"682";"16403";"-56.0";"3601"
"3412228086417";"1706114551000";"3296.0";"314.0";"148.0";"0.0";"1343";"678";"16303";"-58.0";"3601"
"3412228086317";"1706114550857";"3287.0";"274.0";"148.0";"0.0";"1335";"674";"16203";"-62.0";"3601"
"3412228086217";"1706114550738";"3296.0";"274.0";"148.0";"0.0";"1328";"670";"16103";"-61.0";"3605"
"3412228086117";"1706114550731";"3295.0";"314.0";"148.0";"0.0";"1321";"666";"16003";"-57.0";"3583"
"3412228086017";"1706114550679";"3292.0";"314.0";"148.0";"0.0";"1313";"662";"15903";"-57.0";"3592"
"3412228085817";"1706114550386";"3291.0";"314.0";"148.0";"0.0";"1297";"654";"15703";"-57.0";"3598"
"3412228085717";"1706114550252";"3292.0";"314.0";"148.0";"0.0";"1289";"650";"15603";"-56.0";"3595"
"3412228085617";"1706114550243";"3297.0";"314.0";"185.0";"0.0";"1281";"646";"15503";"-56.0";"3610"
"3412228085517";"1706114550079";"3311.0";"353.0";"185.0";"0.0";"1273";"641";"15403";"-55.0";"3615"
"3412228085417";"1706114549950";"3316.0";"314.0";"148.0";"0.0";"1264";"636";"15303";"-55.0";"3621"
"3412228085317";"1706114549936";"3330.0";"353.0";"148.0";"0.0";"1256";"632";"15203";"-56.0";"3603"
"3412228085217";"1706114549772";"3322.0";"353.0";"148.0";"0.0";"1247";"628";"15103";"-57.0";"3594"
"3412228085117";"1706114549637";"3325.0";"314.0";"222.0";"0.0";"1238";"624";"15003";"-59.0";"3589"
"3412228085017";"1706114549629";"3302.0";"353.0";"148.0";"0.0";"1230";"618";"14903";"-57.0";"3600"
"3412228084917";"1706114549464";"3299.0";"314.0";"148.0";"0.0";"1221";"614";"14803";"-56.0";"3598"
"3412228084817";"1706114549352";"3293.0";"314.0";"185.0";"0.0";"1213";"610";"14703";"-56.0";"3593"
"3412228084717";"1706114549345";"3298.0";"392.0";"185.0";"0.0";"1205";"605";"14603";"-64.0";"3596"
"3412228084617";"1706114549337";"3291.0";"314.0";"148.0";"0.0";"1195";"600";"14503";"-64.0";"3599"
"3412228084517";"1706114549322";"3297.0";"353.0";"185.0";"0.0";"1187";"596";"14403";"-64.0";"3594"
"3412228083817";"1706114548704";"3245.0";"314.0";"148.0";"0.0";"1126";"564";"13703";"-63.0";"3598"
"3412228083717";"1706114548689";"3285.0";"314.0";"148.0";"0.0";"1118";"560";"13603";"-60.0";"3600"
"3412228083217";"1706114547765";"3287.0";"353.0";"148.0";"0.0";"1077";"538";"13103";"-57.0";"3594"
"3412228083117";"1706114547625";"3289.0";"314.0";"185.0";"0.0";"1068";"534";"13003";"-58.0";"3600"
"3412228083017";"1706114547528";"3290.0";"314.0";"148.0";"0.0";"1060";"529";"12903";"-58.0";"3598"
"3412228082917";"1706114547457";"3286.0";"314.0";"185.0";"0.0";"1052";"525";"12803";"-55.0";"3602"
"3412228082817";"1706114547321";"3292.0";"314.0";"148.0";"0.0";"1044";"520";"12703";"-51.0";"3636"
"3412228082717";"1706114547218";"3290.0";"314.0";"148.0";"0.0";"1036";"516";"12603";"-50.0";"3606"
"3412228082617";"1706114547118";"3298.0";"274.0";"148.0";"0.0";"1028";"512";"12503";"-50.0";"3602"
"3412228082517";"1706114547038";"3296.0";"274.0";"148.0";"0.0";"1021";"508";"12403";"-51.0";"3601"
"3412228082416";"1706114546939";"3299.0";"314.0";"148.0";"0.0";"1014";"504";"12302";"-56.0";"3606"
"3412228082316";"1706114546862";"3291.0";"274.0";"148.0";"0.0";"1006";"500";"12202";"-56.0";"3597"
"3412228082216";"1706114546853";"3303.0";"314.0";"148.0";"0.0";"999";"496";"12102";"-61.0";"3602"
"3412228082116";"1706114546838";"3304.0";"314.0";"148.0";"0.0";"991";"492";"12002";"-61.0";"3587"
"3412228081716";"1706114546326";"3599.0";"353.0";"185.0";"0.0";"959";"476";"11602";"-53.0";"3302"
"3412228081616";"1706114546120";"3309.0";"274.0";"185.0";"0.0";"950";"471";"11502";"-52.0";"3599"
"3412228081516";"1706114546021";"3316.0";"353.0";"148.0";"0.0";"943";"466";"11402";"-51.0";"3599"
"3412228081416";"1706114545937";"3304.0";"314.0";"148.0";"0.0";"934";"462";"11302";"-50.0";"3605"
"3412228081316";"1706114545922";"3306.0";"274.0";"148.0";"0.0";"926";"458";"11202";"-50.0";"3597"
"3412228081216";"1706114545720";"3299.0";"314.0";"148.0";"0.0";"919";"454";"11102";"-49.0";"3615"
"3412228081116";"1706114545621";"3301.0";"314.0";"148.0";"0.0";"911";"450";"11002";"-50.0";"3594"
"3412228081016";"1706114545555";"3281.0";"274.0";"148.0";"0.0";"903";"446";"10902";"-50.0";"3595"
"3412228080916";"1706114545507";"3263.0";"274.0";"148.0";"0.0";"896";"442";"10802";"-49.0";"3599"
"3412228080816";"1706114545328";"3207.0";"314.0";"148.0";"0.0";"889";"438";"10702";"-49.0";"3597"
"3412228080716";"1706114545302";"3136.0";"314.0";"148.0";"0.0";"881";"434";"10602";"-52.0";"3619"
"3412228080616";"1706114545120";"3091.0";"314.0";"148.0";"0.0";"873";"430";"10502";"-51.0";"3594"
"3412228080516";"1706114545031";"3053.0";"353.0";"148.0";"0.0";"865";"426";"10402";"-51.0";"3605"
"3412228080416";"1706114544995";"3601.0";"314.0";"185.0";"0.0";"856";"422";"10302";"-53.0";"3041"
"3412228080316";"1706114544816";"3026.0";"353.0";"111.0";"0.0";"848";"417";"10202";"-53.0";"3026"
"3412228080216";"1706114544719";"3032.0";"314.0";"148.0";"0.0";"839";"414";"10102";"-54.0";"3604"
"3412228080116";"1706114544638";"3038.0";"353.0";"148.0";"0.0";"831";"410";"10002";"-50.0";"3601"
"3412228080016";"1706114544541";"3051.0";"314.0";"37.0";"0.0";"822";"406";"9902";"-50.0";"3598"
"3412228079916";"1706114544484";"3047.0";"353.0";"37.0";"0.0";"814";"405";"9802";"-53.0";"3582"
"3412228079816";"1706114544342";"3051.0";"353.0";"185.0";"0.0";"805";"404";"9702";"-53.0";"3594"
"3412228079716";"1706114544248";"3019.0";"353.0";"185.0";"0.0";"796";"399";"9602";"-52.0";"3597"
"3412228079616";"1706114544175";"3023.0";"314.0";"148.0";"0.0";"787";"394";"9502";"-53.0";"3597"
"3412228079516";"1706114544020";"2952.0";"314.0";"148.0";"0.0";"779";"390";"9402";"-56.0";"3601"
"3412228079416";"1706114543995";"2892.0";"353.0";"148.0";"0.0";"771";"386";"9302";"-56.0";"3601"
"3412228079316";"1706114543987";"2682.0";"314.0";"74.0";"0.0";"762";"382";"9202";"-56.0";"3605"
"3412228079216";"1706114543868";"2576.0";"314.0";"148.0";"0.0";"754";"380";"9102";"-58.0";"3582"
"3412228079016";"1706114543609";"2447.0";"314.0";"185.0";"0.0";"737";"372";"8902";"-62.0";"3587"
"3412228078916";"1706114543561";"2419.0";"314.0";"185.0";"0.0";"729";"367";"8802";"-62.0";"3596"
"3412228078816";"1706114543419";"2391.0";"392.0";"148.0";"0.0";"721";"362";"8702";"-62.0";"3601"
"3412228078716";"1706114543412";"2340.0";"314.0";"185.0";"0.0";"711";"358";"8602";"-62.0";"3602"
"3412228078616";"1706114543405";"2310.0";"353.0";"185.0";"0.0";"703";"353";"8502";"-60.0";"3596"
"3412228078516";"1706114543254";"2311.0";"314.0";"148.0";"0.0";"694";"348";"8402";"-57.0";"3598"
"3412228078316";"1706114542809";"3605.0";"353.0";"185.0";"0.0";"677";"339";"8202";"-58.0";"2366"
"3412228078216";"1706114542723";"2455.0";"353.0";"148.0";"0.0";"668";"334";"8102";"-58.0";"2455"
"3412228078116";"1706114542717";"2455.0";"314.0";"185.0";"0.0";"659";"330";"8002";"-58.0";"3598"
"3412228078016";"1706114542710";"2588.0";"353.0";"185.0";"0.0";"651";"325";"7902";"-59.0";"3574"
"3412228077916";"1706114542639";"3600.0";"314.0";"148.0";"0.0";"642";"320";"7802";"-53.0";"2684"
"3412228077716";"1706114542229";"2892.0";"314.0";"148.0";"0.0";"625";"312";"7602";"-52.0";"3599"
"3412228077616";"1706114542214";"2943.0";"353.0";"0.0";"0.0";"617";"308";"7502";"-58.0";"3598"
"3412228077516";"1706114542128";"2967.0";"353.0";"148.0";"0.0";"608";"308";"7402";"-58.0";"3583"
"3412228077416";"1706114541919";"2959.0";"314.0";"148.0";"0.0";"599";"304";"7302";"-50.0";"3600"
"3412228077316";"1706114541907";"2981.0";"314.0";"148.0";"0.0";"591";"300";"7202";"-50.0";"3607"
"3412228077216";"1706114541820";"2972.0";"353.0";"148.0";"0.0";"583";"296";"7102";"-49.0";"3582"
"3412228077116";"1706114541620";"2987.0";"314.0";"148.0";"0.0";"574";"292";"7002";"-50.0";"3619"
"3412228077016";"1706114541520";"2990.0";"314.0";"111.0";"0.0";"566";"288";"6902";"-50.0";"3602"
"3412228076915";"1706114541513";"2992.0";"274.0";"74.0";"0.0";"558";"285";"6801";"-49.0";"3608"
"3412228076815";"1706114541310";"3597.0";"314.0";"111.0";"0.0";"551";"283";"6701";"-50.0";"2971"
"3412228076715";"1706114541231";"2934.0";"314.0";"148.0";"0.0";"543";"280";"6601";"-48.0";"3597"
"3412228076615";"1706114541135";"2945.0";"314.0";"148.0";"0.0";"535";"276";"6501";"-50.0";"3593"
"3412228076515";"1706114541103";"2980.0";"353.0";"74.0";"0.0";"527";"272";"6401";"-53.0";"3596"
"3412228076415";"1706114540923";"3175.0";"314.0";"148.0";"0.0";"518";"270";"6301";"-54.0";"3590"
"3412228076315";"1706114540899";"3226.0";"314.0";"185.0";"0.0";"510";"266";"6201";"-53.0";"3600"
"3412228076215";"1706114540721";"3278.0";"353.0";"148.0";"0.0";"502";"261";"6101";"-52.0";"3601"
"3412228076115";"1706114540694";"3282.0";"314.0";"185.0";"0.0";"493";"257";"6001";"-52.0";"3601"
"3412228076015";"1706114540519";"3311.0";"314.0";"148.0";"0.0";"485";"252";"5901";"-50.0";"3593"
"3412228075915";"1706114540419";"3306.0";"314.0";"148.0";"0.0";"477";"248";"5801";"-49.0";"3619"
"3412228075815";"1706114540388";"3311.0";"314.0";"148.0";"0.0";"469";"244";"5701";"-47.0";"3637"
"3412228075715";"1706114540209";"3309.0";"314.0";"148.0";"0.0";"461";"240";"5601";"-47.0";"3602"
"3412228075615";"1706114540118";"3311.0";"353.0";"185.0";"0.0";"453";"236";"5501";"-50.0";"3595"
"3412228075515";"1706114540080";"3309.0";"314.0";"185.0";"0.0";"444";"231";"5401";"-53.0";"3600"
"3412228075415";"1706114539918";"3305.0";"353.0";"148.0";"0.0";"436";"226";"5301";"-52.0";"3607"
"3412228075315";"1706114539877";"3299.0";"314.0";"148.0";"0.0";"427";"222";"5201";"-53.0";"3635"
"3412228075215";"1706114539720";"3290.0";"353.0";"185.0";"0.0";"419";"218";"5101";"-50.0";"3594"
"3412228075115";"1706114539620";"3293.0";"353.0";"185.0";"0.0";"410";"213";"5001";"-48.0";"3601"
"3412228075015";"1706114539567";"3268.0";"314.0";"148.0";"0.0";"401";"208";"4901";"-46.0";"3607"
"3412228074915";"1706114539422";"3275.0";"353.0";"148.0";"0.0";"393";"204";"4801";"-45.0";"3622"
"3412228074815";"1706114539319";"3270.0";"353.0";"185.0";"0.0";"384";"200";"4701";"-43.0";"3598"
"3412228074715";"1706114539223";"3286.0";"314.0";"148.0";"0.0";"375";"195";"4601";"-44.0";"3597"
"3412228074615";"1706114539143";"3295.0";"353.0";"185.0";"0.0";"367";"191";"4501";"-43.0";"3618"
"3412228074515";"1706114539056";"3297.0";"353.0";"148.0";"0.0";"358";"186";"4401";"-43.0";"3649"
"3412228074415";"1706114538909";"3603.0";"274.0";"148.0";"0.0";"349";"182";"4301";"-42.0";"3291"
"3412228074315";"1706114538830";"3293.0";"353.0";"185.0";"0.0";"342";"178";"4201";"-43.0";"3293"
"3412228074215";"1706114538719";"3284.0";"353.0";"185.0";"0.0";"333";"173";"4101";"-44.0";"3619"
"3412228074115";"1706114538618";"3294.0";"314.0";"148.0";"0.0";"324";"168";"4001";"-44.0";"3623"
"3412228074015";"1706114538518";"3284.0";"392.0";"148.0";"0.0";"316";"164";"3901";"-44.0";"3629"
"3412228073915";"1706114538419";"3295.0";"353.0";"222.0";"0.0";"306";"160";"3801";"-44.0";"3626"
"3412228073815";"1706114538318";"3289.0";"353.0";"148.0";"0.0";"297";"154";"3701";"-44.0";"3600"
"3412228073715";"1706114538253";"3301.0";"353.0";"148.0";"0.0";"288";"150";"3601";"-42.0";"3625"
"3412228073615";"1706114538246";"3295.0";"314.0";"185.0";"0.0";"279";"146";"3501";"-41.0";"3597"
"3412228073515";"1706114538134";"3309.0";"353.0";"185.0";"0.0";"271";"141";"3401";"-39.0";"3596"
"3412228073415";"1706114537918";"3307.0";"353.0";"148.0";"0.0";"262";"136";"3301";"-37.0";"3604"
"3412228073315";"1706114537824";"3320.0";"314.0";"148.0";"0.0";"253";"132";"3201";"-37.0";"3588"
"3412228073215";"1706114537736";"3319.0";"314.0";"185.0";"0.0";"245";"128";"3101";"-36.0";"3579"
"3412228073115";"1706114537729";"3317.0";"314.0";"148.0";"0.0";"237";"123";"3001";"-36.0";"3625"
"3412228073015";"1706114537518";"3300.0";"314.0";"148.0";"0.0";"229";"119";"2901";"-35.0";"3621"
"3412228072915";"1706114537419";"3306.0";"314.0";"148.0";"0.0";"221";"115";"2801";"-35.0";"3598"
"3412228072815";"1706114537401";"3282.0";"314.0";"148.0";"0.0";"213";"111";"2701";"-36.0";"3599"
"3412228072715";"1706114537314";"3276.0";"274.0";"148.0";"0.0";"205";"107";"2601";"-38.0";"3621"
"3412228072615";"1706114537120";"3284.0";"314.0";"148.0";"0.0";"198";"103";"2501";"-39.0";"3605"
"3412228072515";"1706114537110";"3271.0";"314.0";"185.0";"0.0";"190";"99";"2401";"-39.0";"3608"
"3412228072415";"1706114536918";"3291.0";"314.0";"148.0";"0.0";"182";"94";"2301";"-39.0";"3605"
"3412228072315";"1706114536888";"3291.0";"274.0";"148.0";"0.0";"174";"90";"2201";"-40.0";"3620"
"3412228072215";"1706114536802";"3303.0";"314.0";"111.0";"0.0";"167";"86";"2101";"-42.0";"3597"
"3412228072115";"1706114536617";"3302.0";"274.0";"148.0";"0.0";"159";"83";"2001";"-42.0";"3597"
"3412228072015";"1706114536598";"3312.0";"314.0";"148.0";"0.0";"152";"79";"1901";"-42.0";"3602"
"3412228071915";"1706114536411";"3610.0";"314.0";"148.0";"0.0";"144";"75";"1801";"-43.0";"3314"
"3412228071815";"1706114536400";"3318.0";"274.0";"148.0";"0.0";"136";"71";"1701";"-43.0";"3610"
"3412228071714";"1706114536393";"3322.0";"314.0";"148.0";"0.0";"129";"67";"1600";"-43.0";"3625"
"3412228071614";"1706114536127";"3320.0";"314.0";"148.0";"0.0";"121";"63";"1500";"-43.0";"3595"
"3412228071514";"1706114536086";"3303.0";"314.0";"185.0";"0.0";"113";"59";"1400";"-43.0";"3608"
"3412228071414";"1706114535919";"3298.0";"314.0";"148.0";"0.0";"105";"54";"1300";"-43.0";"3609"
"3412228071314";"1706114535818";"3306.0";"314.0";"148.0";"0.0";"97";"50";"1200";"-45.0";"3608"
"3412228071214";"1706114535718";"3308.0";"314.0";"148.0";"0.0";"89";"46";"1100";"-43.0";"3613"
"3412228071114";"1706114535618";"3322.0";"314.0";"148.0";"0.0";"81";"42";"1000";"-44.0";"3623"
"3412228071014";"1706114535518";"3321.0";"353.0";"148.0";"0.0";"73";"38";"900";"-44.0";"3597"
"3412228070914";"1706114535422";"3318.0";"314.0";"185.0";"0.0";"64";"34";"800";"-45.0";"3602"
"3412228070814";"1706114535353";"3317.0";"314.0";"148.0";"0.0";"56";"29";"700";"-43.0";"3606"
"3412228070714";"1706114535266";"3301.0";"353.0";"185.0";"0.0";"48";"25";"600";"-44.0";"3631"
"3412228070614";"1706114535117";"3301.0";"274.0";"148.0";"0.0";"39";"20";"500";"-44.0";"3620"
"3412228070514";"1706114535017";"3284.0";"314.0";"148.0";"0.0";"32";"16";"400";"-44.0";"3625"
"3412228070414";"1706114534918";"3248.0";"314.0";"148.0";"0.0";"24";"12";"300";"-46.0";"3626"
"3412228070314";"1706114534857";"3119.0";"314.0";"148.0";"0.0";"16";"8";"200";"-49.0";"3644"
"3412228070214";"1706114534707";"2859.0";"314.0";"148.0";"0.0";"8";"4";"100";"-49.0";"2945"
"3412228070114";"1706114534610";"3618.0";"353.0";"111.0";"1.0";"0";"0";"0";"-48.0";"2859"
